sample_id,dataset_name,source_id,json_path,video_base,video_path,view,start_sec,end_sec,label,korean_text,category,realm,thema,detailThema,video_exists
nikl_VXPAKOKS240789040_005,nikl,VXPAKOKS240789040,data\raw\labels\VXPAKOKS240789040.json,VXPAKOKS240789040,data\raw\videos\VXPAKOKS240789040R.mp4,right,4.55,5.22,생각2,너는 연극이나 뮤지컬 볼 생각이 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789050_000,nikl,VXPAKOKS240789050,data\raw\labels\VXPAKOKS240789050.json,VXPAKOKS240789050,data\raw\videos\VXPAKOKS240789050R.mp4,right,2.396,2.526,지시1#,너는 패키지여행이나 자유 여행 중에 어떤 여행을 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789050_002,nikl,VXPAKOKS240789050,data\raw\labels\VXPAKOKS240789050.json,VXPAKOKS240789050,data\raw\videos\VXPAKOKS240789050R.mp4,right,3.139,3.794,여행1,너는 패키지여행이나 자유 여행 중에 어떤 여행을 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789050_004,nikl,VXPAKOKS240789050,data\raw\labels\VXPAKOKS240789050.json,VXPAKOKS240789050,data\raw\videos\VXPAKOKS240789050R.mp4,right,4.54,4.717,여행1,너는 패키지여행이나 자유 여행 중에 어떤 여행을 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789050_006,nikl,VXPAKOKS240789050,data\raw\labels\VXPAKOKS240789050.json,VXPAKOKS240789050,data\raw\videos\VXPAKOKS240789050R.mp4,right,5.539,5.663,좋다1,너는 패키지여행이나 자유 여행 중에 어떤 여행을 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789050_007,nikl,VXPAKOKS240789050,data\raw\labels\VXPAKOKS240789050.json,VXPAKOKS240789050,data\raw\videos\VXPAKOKS240789050R.mp4,right,5.787,5.864,등수:1등,너는 패키지여행이나 자유 여행 중에 어떤 여행을 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789050_009,nikl,VXPAKOKS240789050,data\raw\labels\VXPAKOKS240789050.json,VXPAKOKS240789050,data\raw\videos\VXPAKOKS240789050R.mp4,right,6.527,6.778,무엇1,너는 패키지여행이나 자유 여행 중에 어떤 여행을 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789060_000,nikl,VXPAKOKS240789060,data\raw\labels\VXPAKOKS240789060.json,VXPAKOKS240789060,data\raw\videos\VXPAKOKS240789060R.mp4,right,1.793,2.293,지시1#,너희는 어떤 곳으로 어떻게 여행 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789060_001,nikl,VXPAKOKS240789060,data\raw\labels\VXPAKOKS240789060.json,VXPAKOKS240789060,data\raw\videos\VXPAKOKS240789060R.mp4,right,2.769,3.449,여행1,너희는 어떤 곳으로 어떻게 여행 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789060_003,nikl,VXPAKOKS240789060,data\raw\labels\VXPAKOKS240789060.json,VXPAKOKS240789060,data\raw\videos\VXPAKOKS240789060R.mp4,right,4.249,4.538,원하다1,너희는 어떤 곳으로 어떻게 여행 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789070_001,nikl,VXPAKOKS240789070,data\raw\labels\VXPAKOKS240789070.json,VXPAKOKS240789070,data\raw\videos\VXPAKOKS240789070R.mp4,right,2.157,2.295,곳1,국내에서 패키지여행 가본 적 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789070_003,nikl,VXPAKOKS240789070,data\raw\labels\VXPAKOKS240789070.json,VXPAKOKS240789070,data\raw\videos\VXPAKOKS240789070R.mp4,right,2.781,3.001,여행1,국내에서 패키지여행 가본 적 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789070_004,nikl,VXPAKOKS240789070,data\raw\labels\VXPAKOKS240789070.json,VXPAKOKS240789070,data\raw\videos\VXPAKOKS240789070R.mp4,right,3.164,3.724,한적있다1,국내에서 패키지여행 가본 적 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789080_000,nikl,VXPAKOKS240789080,data\raw\labels\VXPAKOKS240789080.json,VXPAKOKS240789080,data\raw\videos\VXPAKOKS240789080R.mp4,right,1.541,2.016,지시1#,너희는 혹시 국내에서 자유 여행을 가본 적이 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789080_002,nikl,VXPAKOKS240789080,data\raw\labels\VXPAKOKS240789080.json,VXPAKOKS240789080,data\raw\videos\VXPAKOKS240789080R.mp4,right,2.546,2.698,곳1,너희는 혹시 국내에서 자유 여행을 가본 적이 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789080_004,nikl,VXPAKOKS240789080,data\raw\labels\VXPAKOKS240789080.json,VXPAKOKS240789080,data\raw\videos\VXPAKOKS240789080R.mp4,right,3.47,3.791,여행1,너희는 혹시 국내에서 자유 여행을 가본 적이 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789080_005,nikl,VXPAKOKS240789080,data\raw\labels\VXPAKOKS240789080.json,VXPAKOKS240789080,data\raw\videos\VXPAKOKS240789080R.mp4,right,3.997,4.477,한적있다1,너희는 혹시 국내에서 자유 여행을 가본 적이 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789090_000,nikl,VXPAKOKS240789090,data\raw\labels\VXPAKOKS240789090.json,VXPAKOKS240789090,data\raw\videos\VXPAKOKS240789090R.mp4,right,2.04,2.604,여행1,너는 여행 갈 때 뭐를 제일 중요하게 생각해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789090_003,nikl,VXPAKOKS240789090,data\raw\labels\VXPAKOKS240789090.json,VXPAKOKS240789090,data\raw\videos\VXPAKOKS240789090R.mp4,right,3.829,3.965,생각2,너는 여행 갈 때 뭐를 제일 중요하게 생각해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789090_004,nikl,VXPAKOKS240789090,data\raw\labels\VXPAKOKS240789090.json,VXPAKOKS240789090,data\raw\videos\VXPAKOKS240789090R.mp4,right,4.149,4.791,무엇1,너는 여행 갈 때 뭐를 제일 중요하게 생각해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789100_000,nikl,VXPAKOKS240789100,data\raw\labels\VXPAKOKS240789100.json,VXPAKOKS240789100,data\raw\videos\VXPAKOKS240789100R.mp4,right,1.415,1.627,지시2,나는 강원도에 가고 싶어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789100_002,nikl,VXPAKOKS240789100,data\raw\labels\VXPAKOKS240789100.json,VXPAKOKS240789100,data\raw\videos\VXPAKOKS240789100R.mp4,right,2.439,2.538,가다1,나는 강원도에 가고 싶어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789100_003,nikl,VXPAKOKS240789100,data\raw\labels\VXPAKOKS240789100.json,VXPAKOKS240789100,data\raw\videos\VXPAKOKS240789100R.mp4,right,2.761,3.432,원하다1,나는 강원도에 가고 싶어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789110_000,nikl,VXPAKOKS240789110,data\raw\labels\VXPAKOKS240789110.json,VXPAKOKS240789110,data\raw\videos\VXPAKOKS240789110R.mp4,right,1.447,1.692,지시1#,너는 해외 여행이나 국내 여행 중 둘 중에 어디 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789110_002,nikl,VXPAKOKS240789110,data\raw\labels\VXPAKOKS240789110.json,VXPAKOKS240789110,data\raw\videos\VXPAKOKS240789110R.mp4,right,2.247,2.948,여행1,너는 해외 여행이나 국내 여행 중 둘 중에 어디 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789110_004,nikl,VXPAKOKS240789110,data\raw\labels\VXPAKOKS240789110.json,VXPAKOKS240789110,data\raw\videos\VXPAKOKS240789110R.mp4,right,3.747,3.992,여행1,너는 해외 여행이나 국내 여행 중 둘 중에 어디 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789110_006,nikl,VXPAKOKS240789110,data\raw\labels\VXPAKOKS240789110.json,VXPAKOKS240789110,data\raw\videos\VXPAKOKS240789110R.mp4,right,4.677,4.788,등수:1등,너는 해외 여행이나 국내 여행 중 둘 중에 어디 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789110_007,nikl,VXPAKOKS240789110,data\raw\labels\VXPAKOKS240789110.json,VXPAKOKS240789110,data\raw\videos\VXPAKOKS240789110R.mp4,right,4.969,5.153,원하다1,너는 해외 여행이나 국내 여행 중 둘 중에 어디 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789110_008,nikl,VXPAKOKS240789110,data\raw\labels\VXPAKOKS240789110.json,VXPAKOKS240789110,data\raw\videos\VXPAKOKS240789110R.mp4,right,5.281,5.751,무엇1,너는 해외 여행이나 국내 여행 중 둘 중에 어디 가고 싶어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789120_000,nikl,VXPAKOKS240789120,data\raw\labels\VXPAKOKS240789120.json,VXPAKOKS240789120,data\raw\videos\VXPAKOKS240789120R.mp4,right,1.434,1.665,지시2,나는 해외 여행을 또 가 보고 싶어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789120_002,nikl,VXPAKOKS240789120,data\raw\labels\VXPAKOKS240789120.json,VXPAKOKS240789120,data\raw\videos\VXPAKOKS240789120R.mp4,right,2.269,2.517,여행1,나는 해외 여행을 또 가 보고 싶어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789120_004,nikl,VXPAKOKS240789120,data\raw\labels\VXPAKOKS240789120.json,VXPAKOKS240789120,data\raw\videos\VXPAKOKS240789120R.mp4,right,3.301,3.591,원하다1,나는 해외 여행을 또 가 보고 싶어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789130_000,nikl,VXPAKOKS240789130,data\raw\labels\VXPAKOKS240789130.json,VXPAKOKS240789130,data\raw\videos\VXPAKOKS240789130R.mp4,right,1.58,2.037,지시2,나는 지금 살면서 많은 사람을 진짜 만났던 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789130_003,nikl,VXPAKOKS240789130,data\raw\labels\VXPAKOKS240789130.json,VXPAKOKS240789130,data\raw\videos\VXPAKOKS240789130R.mp4,right,3.463,3.75,많다1,나는 지금 살면서 많은 사람을 진짜 만났던 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789130_004,nikl,VXPAKOKS240789130,data\raw\labels\VXPAKOKS240789130.json,VXPAKOKS240789130,data\raw\videos\VXPAKOKS240789130R.mp4,right,4.072,4.553,느끼다1,나는 지금 살면서 많은 사람을 진짜 만났던 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789140_000,nikl,VXPAKOKS240789140,data\raw\labels\VXPAKOKS240789140.json,VXPAKOKS240789140,data\raw\videos\VXPAKOKS240789140R.mp4,right,1.496,1.616,지시2,내 친한 친구들 보면은 남자도 그렇고 여자도 그렇고 나랑 성격이 똑같은 애는 없어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789140_008,nikl,VXPAKOKS240789140,data\raw\labels\VXPAKOKS240789140.json,VXPAKOKS240789140,data\raw\videos\VXPAKOKS240789140R.mp4,right,5.913,6.096,지시2,내 친한 친구들 보면은 남자도 그렇고 여자도 그렇고 나랑 성격이 똑같은 애는 없어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789140_010,nikl,VXPAKOKS240789140,data\raw\labels\VXPAKOKS240789140.json,VXPAKOKS240789140,data\raw\videos\VXPAKOKS240789140R.mp4,right,6.768,7.426,너나같다1,내 친한 친구들 보면은 남자도 그렇고 여자도 그렇고 나랑 성격이 똑같은 애는 없어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789150_000,nikl,VXPAKOKS240789150,data\raw\labels\VXPAKOKS240789150.json,VXPAKOKS240789150,data\raw\videos\VXPAKOKS240789150R.mp4,right,1.884,2.523,오늘1,쇼핑을 요즘에는 그 온라인으로 거의 많이 사잖아 오프라인으로 못 사고.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789150_005,nikl,VXPAKOKS240789150,data\raw\labels\VXPAKOKS240789150.json,VXPAKOKS240789150,data\raw\videos\VXPAKOKS240789150R.mp4,right,4.586,4.843,방문2,쇼핑을 요즘에는 그 온라인으로 거의 많이 사잖아 오프라인으로 못 사고.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789150_007,nikl,VXPAKOKS240789150,data\raw\labels\VXPAKOKS240789150.json,VXPAKOKS240789150,data\raw\videos\VXPAKOKS240789150R.mp4,right,5.449,5.741,아니다2,쇼핑을 요즘에는 그 온라인으로 거의 많이 사잖아 오프라인으로 못 사고.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789170_000,nikl,VXPAKOKS240789170,data\raw\labels\VXPAKOKS240789170.json,VXPAKOKS240789170,data\raw\videos\VXPAKOKS240789170R.mp4,right,1.425,1.562,지시1#,자기는 뭐 사고 싶은데?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789170_002,nikl,VXPAKOKS240789170,data\raw\labels\VXPAKOKS240789170.json,VXPAKOKS240789170,data\raw\videos\VXPAKOKS240789170R.mp4,right,2.093,2.362,원하다1,자기는 뭐 사고 싶은데?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789170_003,nikl,VXPAKOKS240789170,data\raw\labels\VXPAKOKS240789170.json,VXPAKOKS240789170,data\raw\videos\VXPAKOKS240789170R.mp4,right,2.518,3.071,무엇1,자기는 뭐 사고 싶은데?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789180_000,nikl,VXPAKOKS240789180,data\raw\labels\VXPAKOKS240789180.json,VXPAKOKS240789180,data\raw\videos\VXPAKOKS240789180R.mp4,right,1.426,1.531,지시1#,자기는 친구가 있나?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789180_002,nikl,VXPAKOKS240789180,data\raw\labels\VXPAKOKS240789180.json,VXPAKOKS240789180,data\raw\videos\VXPAKOKS240789180R.mp4,right,2.359,2.929,있다1,자기는 친구가 있나?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789190_000,nikl,VXPAKOKS240789190,data\raw\labels\VXPAKOKS240789190.json,VXPAKOKS240789190,data\raw\videos\VXPAKOKS240789190R.mp4,right,1.336,1.535,지시2,나랑 성향이 비슷한 사람은 적은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789200_002,nikl,VXPAKOKS240789200,data\raw\labels\VXPAKOKS240789200.json,VXPAKOKS240789200,data\raw\videos\VXPAKOKS240789200R.mp4,right,2.395,2.692,여행1,자기는 친구들이랑 여행 간 적 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789200_003,nikl,VXPAKOKS240789200,data\raw\labels\VXPAKOKS240789200.json,VXPAKOKS240789200,data\raw\videos\VXPAKOKS240789200R.mp4,right,2.904,3.461,한적있다1,자기는 친구들이랑 여행 간 적 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789210_001,nikl,VXPAKOKS240789210,data\raw\labels\VXPAKOKS240789210.json,VXPAKOKS240789210,data\raw\videos\VXPAKOKS240789210R.mp4,right,1.69,2.227,방문2,보통 서울 갈 때는 그러면은 뭐 타고 가?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789210_004,nikl,VXPAKOKS240789210,data\raw\labels\VXPAKOKS240789210.json,VXPAKOKS240789210,data\raw\videos\VXPAKOKS240789210R.mp4,right,3.303,3.77,무엇1,보통 서울 갈 때는 그러면은 뭐 타고 가?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789220_001,nikl,VXPAKOKS240789220,data\raw\labels\VXPAKOKS240789220.json,VXPAKOKS240789220,data\raw\videos\VXPAKOKS240789220R.mp4,right,2.009,2.545,방문2,서울 갈 때는 버스 타고 가다가 전철로 바꿔서 계속 환승해서 가요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789220_002,nikl,VXPAKOKS240789220,data\raw\labels\VXPAKOKS240789220.json,VXPAKOKS240789220,data\raw\videos\VXPAKOKS240789220R.mp4,right,2.82,3.89,버스1,서울 갈 때는 버스 타고 가다가 전철로 바꿔서 계속 환승해서 가요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789230_000,nikl,VXPAKOKS240789230,data\raw\labels\VXPAKOKS240789230.json,VXPAKOKS240789230,data\raw\videos\VXPAKOKS240789230R.mp4,right,1.34,1.492,집1,보통 집에 올 때 몇 분 정도 간격으로 버스가 오니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789230_001,nikl,VXPAKOKS240789230,data\raw\labels\VXPAKOKS240789230.json,VXPAKOKS240789230,data\raw\videos\VXPAKOKS240789230R.mp4,right,1.573,1.725,가다1,보통 집에 올 때 몇 분 정도 간격으로 버스가 오니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789230_003,nikl,VXPAKOKS240789230,data\raw\labels\VXPAKOKS240789230.json,VXPAKOKS240789230,data\raw\videos\VXPAKOKS240789230R.mp4,right,2.442,2.741,버스1,보통 집에 올 때 몇 분 정도 간격으로 버스가 오니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789240_003,nikl,VXPAKOKS240789240,data\raw\labels\VXPAKOKS240789240.json,VXPAKOKS240789240,data\raw\videos\VXPAKOKS240789240R.mp4,right,2.851,3.102,가다1,어디 친구들이랑 놀러 갈 계획 같은 건 없니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789240_006,nikl,VXPAKOKS240789240,data\raw\labels\VXPAKOKS240789240.json,VXPAKOKS240789240,data\raw\videos\VXPAKOKS240789240R.mp4,right,4.412,4.815,있다1,어디 친구들이랑 놀러 갈 계획 같은 건 없니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789250_002,nikl,VXPAKOKS240789250,data\raw\labels\VXPAKOKS240789250.json,VXPAKOKS240789250,data\raw\videos\VXPAKOKS240789250R.mp4,right,2.482,2.722,원하다1,조기 축구 같은 거 하고 싶니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789250_003,nikl,VXPAKOKS240789250,data\raw\labels\VXPAKOKS240789250.json,VXPAKOKS240789250,data\raw\videos\VXPAKOKS240789250R.mp4,right,2.853,3.322,있다1,조기 축구 같은 거 하고 싶니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789260_000,nikl,VXPAKOKS240789260,data\raw\labels\VXPAKOKS240789260.json,VXPAKOKS240789260,data\raw\videos\VXPAKOKS240789260R.mp4,right,1.926,2.394,먹다1,먹어 보고 싶은 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
